Invoice Date,Year,Quarter,Month,Invoice Type,Invoice Number,Invoice  Line,Product Code,Market,Customer Number,Area,Agent,Unit Price Customer ILS,Unit Price  USD,QTY Supply ,QTY Order,% Supply
10/02/2021,2021,2021-Q1,Feb-2021,Sold,463755,1,SKU452,Institutional Market,CUST12362, Galil,Elad,36.6,11.23043875,30,60,0.5
12/02/2021,2021,2021-Q1,Feb-2021,Sold,463759,24,SKU206,Institutional Market,CUST12362, Galil,Elad,18.75,5.75153375,15,15,1
03/03/2021,2021,2021-Q1,Mar-2021,Sold,463785,45,SKU231,Institutional Market,CUST12362, Galil,Elad,100,30.31221588,50,50,1
23/03/2021,2021,2021-Q1,Mar-2021,Sold,463817,23,SKU196,Institutional Market,CUST12362, Galil,Elad,21.875,6.622767125,10,10,1
07/04/2021,2021,2021-Q2,Apr-2021,Sold,463837,19,SKU167,Institutional Market,CUST12362, Galil,Elad,225,67.9963735,200,200,1
24/04/2021,2021,2021-Q2,Apr-2021,Sold,463862,13,SKU153,Institutional Market,CUST12362, Galil,Elad,66.525,20.39393013,20,20,1
26/04/2021,2021,2021-Q2,Apr-2021,Sold,463865,4,SKU300,Institutional Market,CUST12362, Galil,Elad,46.03125,14.14170513,15,15,1
29/04/2021,2021,2021-Q2,Apr-2021,Sold,463871,3,SKU260,Institutional Market,CUST12362, Galil,Elad,34.5,10.61211938,40,40,1
01/05/2021,2021,2021-Q2,May-2021,Sold,463873,2,SKU244,Institutional Market,CUST12362, Galil,Elad,6.75,2.0794825,3,3,1
02/06/2021,2021,2021-Q2,Jun-2021,Sold,463922,2,SKU360,Institutional Market,CUST12362, Galil,Elad,100.125,30.92186538,150,150,1
20/04/2020,2020,2020-Q2,Apr-2020,Sold,585016,7,SKU138,Institutional Market,CUST12363, Galil,Yonatan,0,0,27,30,0.9
21/04/2020,2020,2020-Q2,Apr-2020,Sold,585016,5,SKU173,Institutional Market,CUST12363, Galil,Yonatan,0,0,5,6,0.833333333
24/04/2020,2020,2020-Q2,Apr-2020,Sold,585017,9,SKU212,Institutional Market,CUST12363, Galil,Yonatan,0,0,4,4,1
30/04/2020,2020,2020-Q2,Apr-2020,Sold,585020,4,SKU252,Institutional Market,CUST12363, Galil,Yonatan,0,0,1,1,1
06/05/2020,2020,2020-Q2,May-2020,Sold,585022,3,SKU304,Institutional Market,CUST12363, Galil,Yonatan,0,0,15,15,1
11/05/2020,2020,2020-Q2,May-2020,Sold,470623,4,SKU266,Institutional Market,CUST12363, Galil,Yonatan,0,0,1,1,1
17/05/2020,2020,2020-Q2,May-2020,Sold,470652,3,SKU348,Institutional Market,CUST12363, Galil,Yonatan,0,0,2,2,1
21/05/2020,2020,2020-Q2,May-2020,Sold,470678,5,SKU234,Institutional Market,CUST12363, Galil,Yonatan,0,0,1,1,1
25/05/2020,2020,2020-Q2,May-2020,Sold,470689,8,SKU219,Institutional Market,CUST12363, Galil,Yonatan,0,0,15,15,1
27/05/2020,2020,2020-Q2,May-2020,Sold,470701,6,SKU173,Institutional Market,CUST12363, Galil,Yonatan,0,0,12,12,1
08/06/2020,2020,2020-Q2,Jun-2020,Sold,470756,5,SKU140,Institutional Market,CUST12363, Galil,Yonatan,0,0,2,2,1
10/06/2020,2020,2020-Q2,Jun-2020,Sold,470767,2,SKU202,Institutional Market,CUST12363, Galil,Yonatan,0.00125,0.000361625,1,1,1
11/06/2020,2020,2020-Q2,Jun-2020,Sold,470775,1,SKU348,Institutional Market,CUST12363, Galil,Yonatan,0,0,2,2,1
14/06/2020,2020,2020-Q2,Jun-2020,Sold,470780,8,SKU173,Institutional Market,CUST12363, Galil,Yonatan,0,0,16,16,1
15/06/2020,2020,2020-Q2,Jun-2020,Sold,470787,1,SKU202,Institutional Market,CUST12363, Galil,Yonatan,0.00125,0.000360875,1,1,1
22/06/2020,2020,2020-Q2,Jun-2020,Sold,470822,1,SKU173,Institutional Market,CUST12363, Galil,Yonatan,0,0,24,24,1
29/06/2020,2020,2020-Q2,Jun-2020,Sold,470854,4,SKU222,Institutional Market,CUST12363, Galil,Yonatan,0,0,30,30,1
01/07/2020,2020,2020-Q3,Jul-2020,Sold,470865,2,SKU220,Institutional Market,CUST12363, Galil,Yonatan,0,0,30,30,1
08/07/2020,2020,2020-Q3,Jul-2020,Sold,470903,2,SKU266,Institutional Market,CUST12363, Galil,Yonatan,0,0,1,1,1
09/07/2020,2020,2020-Q3,Jul-2020,Sold,470906,4,SKU190,Institutional Market,CUST12363, Galil,Yonatan,0,0,60,60,1
12/07/2020,2020,2020-Q3,Jul-2020,Sold,470915,13,SKU138,Institutional Market,CUST12363, Galil,Yonatan,0,0,16,16,1
20/07/2020,2020,2020-Q3,Jul-2020,Sold,470957,3,SKU304,Institutional Market,CUST12363, Galil,Yonatan,0,0,25,25,1
23/07/2020,2020,2020-Q3,Jul-2020,Sold,470973,1,SKU235,Institutional Market,CUST12363, Galil,Yonatan,0,0,1,1,1
25/07/2020,2020,2020-Q3,Jul-2020,Sold,470981,8,SKU190,Institutional Market,CUST12363, Galil,Yonatan,0,0,60,60,1
27/07/2020,2020,2020-Q3,Jul-2020,Sold,470987,5,SKU219,Institutional Market,CUST12363, Galil,Yonatan,0,0,15,15,1
05/08/2020,2020,2020-Q3,Aug-2020,Sold,471028,7,SKU138,Institutional Market,CUST12363, Galil,Yonatan,0,0,12,14,0.857142857
06/08/2020,2020,2020-Q3,Aug-2020,Sold,471033,1,SKU202,Institutional Market,CUST12363, Galil,Yonatan,0.00125,0.000366375,1,1,1
15/08/2020,2020,2020-Q3,Aug-2020,Sold,471069,2,SKU235,Institutional Market,CUST12363, Galil,Yonatan,0,0,1,1,1
17/08/2020,2020,2020-Q3,Aug-2020,Sold,471080,1,SKU202,Institutional Market,CUST12363, Galil,Yonatan,0.00125,0.00036725,1,1,1
23/08/2020,2020,2020-Q3,Aug-2020,Sold,471107,2,SKU140,Institutional Market,CUST12363, Galil,Yonatan,0,0,2,2,1
26/08/2020,2020,2020-Q3,Aug-2020,Sold,471127,4,SKU190,Institutional Market,CUST12363, Galil,Yonatan,0,0,60,60,1
31/08/2020,2020,2020-Q3,Aug-2020,Sold,471151,2,SKU234,Institutional Market,CUST12363, Galil,Yonatan,0,0,1,1,1
03/09/2020,2020,2020-Q3,Sep-2020,Sold,471165,1,SKU348,Institutional Market,CUST12363, Galil,Yonatan,0,0,2,2,1
05/09/2020,2020,2020-Q3,Sep-2020,Sold,471172,1,SKU266,Institutional Market,CUST12363, Galil,Yonatan,0,0,1,1,1
07/09/2020,2020,2020-Q3,Sep-2020,Sold,471183,1,SKU212,Institutional Market,CUST12363, Galil,Yonatan,0,0,2,2,1
16/09/2020,2020,2020-Q3,Sep-2020,Sold,471229,2,SKU202,Institutional Market,CUST12363, Galil,Yonatan,0.00125,0.00036525,1,1,1
17/09/2020,2020,2020-Q3,Sep-2020,Sold,471237,1,SKU235,Institutional Market,CUST12363, Galil,Yonatan,0,0,1,1,1
17/09/2020,2020,2020-Q3,Sep-2020,Sold,471237,7,SKU138,Institutional Market,CUST12363, Galil,Yonatan,0,0,20,20,1
24/09/2020,2020,2020-Q3,Sep-2020,Sold,471264,6,SKU304,Institutional Market,CUST12363, Galil,Yonatan,0,0,15,15,1
25/09/2020,2020,2020-Q3,Sep-2020,Sold,471266,1,SKU195,Institutional Market,CUST12363, Galil,Yonatan,0,0,2,2,1
01/10/2020,2020,2020-Q4,Oct-2020,Sold,471286,2,SKU348,Institutional Market,CUST12363, Galil,Yonatan,0,0,2,2,1
04/10/2020,2020,2020-Q4,Oct-2020,Sold,471293,1,SKU195,Institutional Market,CUST12363, Galil,Yonatan,0,0,2,2,1
07/10/2020,2020,2020-Q4,Oct-2020,Sold,471312,6,SKU138,Institutional Market,CUST12363, Galil,Yonatan,0,0,22,22,1
12/10/2020,2020,2020-Q4,Oct-2020,Sold,471339,1,SKU195,Institutional Market,CUST12363, Galil,Yonatan,0,0,2,2,1
18/10/2020,2020,2020-Q4,Oct-2020,Sold,471367,3,SKU173,Institutional Market,CUST12363, Galil,Yonatan,0,0,28,28,1
22/10/2020,2020,2020-Q4,Oct-2020,Sold,471395,1,SKU411,Institutional Market,CUST12363, Galil,Yonatan,0.00125,0.00036925,1,1,1
26/10/2020,2020,2020-Q4,Oct-2020,Sold,471410,5,SKU220,Institutional Market,CUST12363, Galil,Yonatan,0,0,30,30,1
31/10/2020,2020,2020-Q4,Oct-2020,Sold,471433,2,SKU140,Institutional Market,CUST12363, Galil,Yonatan,0.0025,0.000733125,2,2,1
04/11/2020,2020,2020-Q4,Nov-2020,Sold,471453,2,SKU235,Institutional Market,CUST12363, Galil,Yonatan,0,0,1,1,1
12/11/2020,2020,2020-Q4,Nov-2020,Sold,471502,2,SKU252,Institutional Market,CUST12363, Galil,Yonatan,0,0,1,1,1
18/11/2020,2020,2020-Q4,Nov-2020,Sold,471527,2,SKU235,Institutional Market,CUST12363, Galil,Yonatan,0,0,1,1,1
23/11/2020,2020,2020-Q4,Nov-2020,Sold,471546,3,SKU288,Institutional Market,CUST12363, Galil,Yonatan,0,0,30,30,1
26/11/2020,2020,2020-Q4,Nov-2020,Sold,471571,2,SKU195,Institutional Market,CUST12363, Galil,Yonatan,0,0,2,2,1
02/12/2020,2020,2020-Q4,Dec-2020,Sold,472405,7,SKU173,Institutional Market,CUST12363, Galil,Yonatan,0,0,8,8,1
07/12/2020,2020,2020-Q4,Dec-2020,Sold,472428,5,SKU376,Institutional Market,CUST12363, Galil,Yonatan,0,0,1,1,1
10/12/2020,2020,2020-Q4,Dec-2020,Sold,472448,1,SKU202,Institutional Market,CUST12363, Galil,Yonatan,0.00125,0.000383875,1,1,1
11/12/2020,2020,2020-Q4,Dec-2020,Sold,472449,4,SKU304,Institutional Market,CUST12363, Galil,Yonatan,0,0,30,30,1
16/12/2020,2020,2020-Q4,Dec-2020,Sold,472479,3,SKU138,Institutional Market,CUST12363, Galil,Yonatan,0,0,28,28,1
20/12/2020,2020,2020-Q4,Dec-2020,Sold,472496,2,SKU202,Institutional Market,CUST12363, Galil,Yonatan,0.00125,0.00038525,1,1,1
21/12/2020,2020,2020-Q4,Dec-2020,Sold,472504,2,SKU376,Institutional Market,CUST12363, Galil,Yonatan,0,0,1,1,1
23/12/2020,2020,2020-Q4,Dec-2020,Sold,472515,1,SKU195,Institutional Market,CUST12363, Galil,Yonatan,0,0,1,2,0.5
24/12/2020,2020,2020-Q4,Dec-2020,Sold,472521,3,SKU235,Institutional Market,CUST12363, Galil,Yonatan,0,0,1,1,1
25/12/2020,2020,2020-Q4,Dec-2020,Sold,585035,5,SKU173,Institutional Market,CUST12363, Galil,Yonatan,0,0,7,14,0.5
27/12/2020,2020,2020-Q4,Dec-2020,Sold,472527,4,SKU304,Institutional Market,CUST12363, Galil,Yonatan,0,0,25,50,0.5
28/12/2020,2020,2020-Q4,Dec-2020,Sold,585036,4,SKU190,Institutional Market,CUST12363, Galil,Yonatan,0,0,30,60,0.5
10/01/2021,2021,2021-Q1,Jan-2021,Sold,472583,3,SKU266,Institutional Market,CUST12363, Galil,Yonatan,0,0,1,1,1
11/01/2021,2021,2021-Q1,Jan-2021,Sold,472590,2,SKU235,Institutional Market,CUST12363, Galil,Yonatan,0,0,1,1,1
13/01/2021,2021,2021-Q1,Jan-2021,Sold,472605,2,SKU173,Institutional Market,CUST12363, Galil,Yonatan,0,0,3,6,0.5
14/01/2021,2021,2021-Q1,Jan-2021,Sold,472612,1,SKU411,Institutional Market,CUST12363, Galil,Yonatan,0.00125,0.000398875,1,1,1
18/01/2021,2021,2021-Q1,Jan-2021,Sold,472627,1,SKU202,Institutional Market,CUST12363, Galil,Yonatan,0.00125,0.000386875,1,1,1
21/01/2021,2021,2021-Q1,Jan-2021,Sold,472646,1,SKU235,Institutional Market,CUST12363, Galil,Yonatan,0,0,1,1,1
23/01/2021,2021,2021-Q1,Jan-2021,Sold,472654,6,SKU250,Institutional Market,CUST12363, Galil,Yonatan,154.66875,47.15510675,8,15,0.533333333
01/02/2021,2021,2021-Q1,Feb-2021,Sold,472696,8,SKU250,Institutional Market,CUST12363, Galil,Yonatan,206.9,62.868429,10,20,0.5
07/02/2021,2021,2021-Q1,Feb-2021,Sold,472727,7,SKU173,Institutional Market,CUST12363, Galil,Yonatan,0,0,6,12,0.5
10/02/2021,2021,2021-Q1,Feb-2021,Sold,472746,4,SKU138,Institutional Market,CUST12363, Galil,Yonatan,0,0,14,28,0.5
11/02/2021,2021,2021-Q1,Feb-2021,Sold,472755,4,SKU512,Institutional Market,CUST12363, Galil,Yonatan,0,0,1,1,1
18/02/2021,2021,2021-Q1,Feb-2021,Sold,472789,9,SKU304,Institutional Market,CUST12363, Galil,Yonatan,0,0,15,15,1
19/02/2021,2021,2021-Q1,Feb-2021,Sold,472794,2,SKU202,Institutional Market,CUST12363, Galil,Yonatan,0.00125,0.000382875,1,1,1
06/03/2021,2021,2021-Q1,Mar-2021,Sold,472854,2,SKU173,Institutional Market,CUST12363, Galil,Yonatan,0,0,14,14,1
08/03/2021,2021,2021-Q1,Mar-2021,Sold,472865,12,SKU138,Institutional Market,CUST12363, Galil,Yonatan,0,0,14,14,1
10/03/2021,2021,2021-Q1,Mar-2021,Sold,472880,1,SKU202,Institutional Market,CUST12363, Galil,Yonatan,0.00125,0.0003755,1,1,1
18/03/2021,2021,2021-Q1,Mar-2021,Sold,472918,3,SKU235,Institutional Market,CUST12363, Galil,Yonatan,0,0,1,1,1
24/03/2021,2021,2021-Q1,Mar-2021,Sold,472943,1,SKU411,Institutional Market,CUST12363, Galil,Yonatan,0,0,1,1,1
25/03/2021,2021,2021-Q1,Mar-2021,Sold,472950,1,SKU411,Institutional Market,CUST12363, Galil,Yonatan,0,0,1,1,1
01/04/2021,2021,2021-Q2,Apr-2021,Sold,472980,5,SKU512,Institutional Market,CUST12363, Galil,Yonatan,0,0,1,1,1
05/04/2021,2021,2021-Q2,Apr-2021,Sold,472989,9,SKU173,Institutional Market,CUST12363, Galil,Yonatan,0,0,2,2,1
07/04/2021,2021,2021-Q2,Apr-2021,Sold,473004,8,SKU233,Institutional Market,CUST12363, Galil,Yonatan,0,0,25,25,1
08/04/2021,2021,2021-Q2,Apr-2021,Sold,473006,7,SKU190,Institutional Market,CUST12363, Galil,Yonatan,0,0,60,60,1
12/04/2021,2021,2021-Q2,Apr-2021,Sold,473025,1,SKU411,Institutional Market,CUST12363, Galil,Yonatan,0,0,1,1,1
21/04/2021,2021,2021-Q2,Apr-2021,Sold,473064,8,SKU233,Institutional Market,CUST12363, Galil,Yonatan,0,0,5,5,1
26/04/2021,2021,2021-Q2,Apr-2021,Sold,473086,7,SKU138,Institutional Market,CUST12363, Galil,Yonatan,0,0,28,28,1
05/05/2021,2021,2021-Q2,May-2021,Sold,473143,2,SKU235,Institutional Market,CUST12363, Galil,Yonatan,0,0,1,1,1
13/05/2021,2021,2021-Q2,May-2021,Sold,473186,1,SKU348,Institutional Market,CUST12363, Galil,Yonatan,0,0,2,2,1
19/05/2021,2021,2021-Q2,May-2021,Sold,473207,4,SKU234,Institutional Market,CUST12363, Galil,Yonatan,0,0,1,1,1
20/05/2021,2021,2021-Q2,May-2021,Sold,473216,7,SKU138,Institutional Market,CUST12363, Galil,Yonatan,0,0,12,12,1
02/06/2021,2021,2021-Q2,Jun-2021,Sold,473273,7,SKU190,Institutional Market,CUST12363, Galil,Yonatan,0,0,60,60,1
20/04/2020,2020,2020-Q2,Apr-2020,Sold,585016,4,SKU140,Institutional Market,CUST12364, Galil,Omri,0,0,2,2,1
23/04/2020,2020,2020-Q2,Apr-2020,Sold,585017,2,SKU202,Institutional Market,CUST12364, Galil,Omri,1.10625,0.31241175,1,1,1
03/05/2020,2020,2020-Q2,May-2020,Sold,585021,2,SKU266,Institutional Market,CUST12364, Galil,Omri,2.09875,0.599642875,1,1,1
10/05/2020,2020,2020-Q2,May-2020,Sold,470617,2,SKU202,Institutional Market,CUST12364, Galil,Omri,1.09875,0.3125,1,1,1
17/05/2020,2020,2020-Q2,May-2020,Sold,470652,5,SKU173,Institutional Market,CUST12364, Galil,Omri,85.6275,24.14763113,14,14,1
18/05/2020,2020,2020-Q2,May-2020,Sold,470658,1,SKU220,Institutional Market,CUST12364, Galil,Omri,309.1875,87.51415225,30,30,1
24/05/2020,2020,2020-Q2,May-2020,Sold,470682,3,SKU138,Institutional Market,CUST12364, Galil,Omri,96.98,27.59817875,16,16,1
01/06/2020,2020,2020-Q2,Jun-2020,Sold,470715,1,SKU195,Institutional Market,CUST12364, Galil,Omri,4.385,1.252141625,2,2,1
04/06/2020,2020,2020-Q2,Jun-2020,Sold,470736,3,SKU220,Institutional Market,CUST12364, Galil,Omri,303.525,87.52162625,30,30,1
06/06/2020,2020,2020-Q2,Jun-2020,Sold,470743,2,SKU220,Institutional Market,CUST12364, Galil,Omri,304.4625,87.514372,30,30,1
14/06/2020,2020,2020-Q2,Jun-2020,Sold,470780,5,SKU138,Institutional Market,CUST12364, Galil,Omri,71.43,20.69834825,12,12,1
15/06/2020,2020,2020-Q2,Jun-2020,Sold,470787,2,SKU222,Institutional Market,CUST12364, Galil,Omri,57.2625,16.53074475,30,30,1
21/06/2020,2020,2020-Q2,Jun-2020,Sold,470815,1,SKU235,Institutional Market,CUST12364, Galil,Omri,2.015,0.58388875,1,1,1
27/06/2020,2020,2020-Q2,Jun-2020,Sold,470846,2,SKU235,Institutional Market,CUST12364, Galil,Omri,2.01,0.58396275,1,1,1
29/06/2020,2020,2020-Q2,Jun-2020,Sold,470854,3,SKU341,Institutional Market,CUST12364, Galil,Omri,87.6375,25.49825425,30,30,1
02/07/2020,2020,2020-Q3,Jul-2020,Sold,470871,4,SKU266,Institutional Market,CUST12364, Galil,Omri,2.07125,0.599667,1,1,1
13/07/2020,2020,2020-Q3,Jul-2020,Sold,470922,5,SKU376,Institutional Market,CUST12364, Galil,Omri,2.91625,0.84357825,1,1,1
17/07/2020,2020,2020-Q3,Jul-2020,Sold,470950,5,SKU376,Institutional Market,CUST12364, Galil,Omri,2.89,0.843303125,1,1,1
27/07/2020,2020,2020-Q3,Jul-2020,Sold,470988,4,SKU195,Institutional Market,CUST12364, Galil,Omri,4.2825,1.252193,2,2,1
02/08/2020,2020,2020-Q3,Aug-2020,Sold,471012,1,SKU411,Institutional Market,CUST12364, Galil,Omri,2.1675,0.635817,1,1,1
09/08/2020,2020,2020-Q3,Aug-2020,Sold,471038,10,SKU190,Institutional Market,CUST12364, Galil,Omri,38.025,11.1542975,60,60,1
10/08/2020,2020,2020-Q3,Aug-2020,Sold,471047,1,SKU485,Institutional Market,CUST12364, Galil,Omri,40.05,11.74831325,8,8,1
15/08/2020,2020,2020-Q3,Aug-2020,Sold,471069,4,SKU190,Institutional Market,CUST12364, Galil,Omri,38.025,11.16412213,60,60,1
23/08/2020,2020,2020-Q3,Aug-2020,Sold,471107,5,SKU173,Institutional Market,CUST12364, Galil,Omri,70.425,20.70105825,12,12,1
24/08/2020,2020,2020-Q3,Aug-2020,Sold,471114,1,SKU235,Institutional Market,CUST12364, Galil,Omri,1.9875,0.583871875,1,1,1
30/08/2020,2020,2020-Q3,Aug-2020,Sold,471142,2,SKU348,Institutional Market,CUST12364, Galil,Omri,3.5125,1.04259425,2,2,1
05/09/2020,2020,2020-Q3,Sep-2020,Sold,471172,3,SKU319,Institutional Market,CUST12364, Galil,Omri,79.14,23.49762475,16,16,1
07/09/2020,2020,2020-Q3,Sep-2020,Sold,471183,3,SKU195,Institutional Market,CUST12364, Galil,Omri,8.445,2.505191375,4,4,1
17/09/2020,2020,2020-Q3,Sep-2020,Sold,471237,3,SKU173,Institutional Market,CUST12364, Galil,Omri,94.14,27.59894463,16,16,1
21/09/2020,2020,2020-Q3,Sep-2020,Sold,471243,2,SKU220,Institutional Market,CUST12364, Galil,Omri,299.5125,87.52556988,30,30,1
24/09/2020,2020,2020-Q3,Sep-2020,Sold,471264,4,SKU138,Institutional Market,CUST12364, Galil,Omri,95.08,27.5994195,16,16,1
04/10/2020,2020,2020-Q4,Oct-2020,Sold,471292,2,SKU202,Institutional Market,CUST12364, Galil,Omri,1.66125,0.484753375,1,1,1
05/10/2020,2020,2020-Q4,Oct-2020,Sold,471301,1,SKU235,Institutional Market,CUST12364, Galil,Omri,2.00375,0.584013375,1,1,1
18/10/2020,2020,2020-Q4,Oct-2020,Sold,471367,4,SKU376,Institutional Market,CUST12364, Galil,Omri,2.85375,0.843556,1,1,1
19/10/2020,2020,2020-Q4,Oct-2020,Sold,471373,2,SKU235,Institutional Market,CUST12364, Galil,Omri,1.975,0.583801375,1,1,1
25/10/2020,2020,2020-Q4,Oct-2020,Sold,471403,1,SKU288,Institutional Market,CUST12364, Galil,Omri,169.6125,50.21092363,30,30,1
31/10/2020,2020,2020-Q4,Oct-2020,Sold,471433,4,SKU220,Institutional Market,CUST12364, Galil,Omri,298.4625,87.52565988,30,30,1
02/11/2020,2020,2020-Q4,Nov-2020,Sold,471441,5,SKU348,Institutional Market,CUST12364, Galil,Omri,1.78375,0.5212595,1,1,1
08/11/2020,2020,2020-Q4,Nov-2020,Sold,471469,2,SKU138,Institutional Market,CUST12364, Galil,Omri,163.1,48.29730525,28,28,1
16/11/2020,2020,2020-Q4,Nov-2020,Sold,471515,4,SKU220,Institutional Market,CUST12364, Galil,Omri,294.2625,87.52602613,30,30,1
19/11/2020,2020,2020-Q4,Nov-2020,Sold,471534,11,SKU173,Institutional Market,CUST12364, Galil,Omri,161.42,48.30041888,28,28,1
22/11/2020,2020,2020-Q4,Nov-2020,Sold,471540,8,SKU266,Institutional Market,CUST12364, Galil,Omri,2.01,0.599821,1,1,1
30/11/2020,2020,2020-Q4,Nov-2020,Sold,471586,2,SKU173,Institutional Market,CUST12364, Galil,Omri,22.9,6.899668625,4,4,1
03/12/2020,2020,2020-Q4,Dec-2020,Sold,472411,2,SKU202,Institutional Market,CUST12364, Galil,Omri,1.66125,0.50509275,1,1,1
11/12/2020,2020,2020-Q4,Dec-2020,Sold,472449,3,SKU288,Institutional Market,CUST12364, Galil,Omri,163.2375,50.21147338,30,30,1
14/12/2020,2020,2020-Q4,Dec-2020,Sold,472465,1,SKU202,Institutional Market,CUST12364, Galil,Omri,1.66125,0.5105255,1,1,1
17/12/2020,2020,2020-Q4,Dec-2020,Sold,472487,6,SKU347,Institutional Market,CUST12364, Galil,Omri,15.0325,4.621119,1,1,1
27/12/2020,2020,2020-Q4,Dec-2020,Sold,585035,4,SKU173,Institutional Market,CUST12364, Galil,Omri,155.435,48.30174025,14,28,0.5
28/12/2020,2020,2020-Q4,Dec-2020,Sold,472534,2,SKU348,Institutional Market,CUST12364, Galil,Omri,3.3525,1.041796125,1,2,0.5
10/01/2021,2021,2021-Q1,Jan-2021,Sold,472582,2,SKU288,Institutional Market,CUST12364, Galil,Omri,160.0125,50.20787575,15,30,0.5
11/01/2021,2021,2021-Q1,Jan-2021,Sold,472590,2,SKU341,Institutional Market,CUST12364, Galil,Omri,81.2625,25.49811738,15,30,0.5
23/01/2021,2021,2021-Q1,Jan-2021,Sold,472654,3,SKU190,Institutional Market,CUST12364, Galil,Omri,36.6,11.15853663,30,60,0.5
25/01/2021,2021,2021-Q1,Jan-2021,Sold,472660,3,SKU304,Institutional Market,CUST12364, Galil,Omri,24.23125,7.38757625,3,5,0.6
26/01/2021,2021,2021-Q1,Jan-2021,Sold,472671,1,SKU173,Institutional Market,CUST12364, Galil,Omri,168.975,51.75344563,15,30,0.5
28/01/2021,2021,2021-Q1,Jan-2021,Sold,472685,4,SKU569,Institutional Market,CUST12364, Galil,Omri,86.2875,26.43612138,8,15,0.533333333
07/02/2021,2021,2021-Q1,Feb-2021,Sold,472726,3,SKU348,Institutional Market,CUST12364, Galil,Omri,1.71125,0.520769875,1,1,1
13/02/2021,2021,2021-Q1,Feb-2021,Sold,472764,4,SKU266,Institutional Market,CUST12364, Galil,Omri,1.955,0.59969325,1,1,1
19/02/2021,2021,2021-Q1,Feb-2021,Sold,472794,4,SKU319,Institutional Market,CUST12364, Galil,Omri,115.08,35.24655438,24,24,1
20/02/2021,2021,2021-Q1,Feb-2021,Sold,472794,1,SKU348,Institutional Market,CUST12364, Galil,Omri,3.4025,1.042113375,2,2,1
22/02/2021,2021,2021-Q1,Feb-2021,Sold,472805,1,SKU411,Institutional Market,CUST12364, Galil,Omri,2.29,0.70009175,1,1,1
25/02/2021,2021,2021-Q1,Feb-2021,Sold,472824,3,SKU252,Institutional Market,CUST12364, Galil,Omri,2.925,0.89613975,1,1,1
27/02/2021,2021,2021-Q1,Feb-2021,Sold,472825,2,SKU202,Institutional Market,CUST12364, Galil,Omri,1.66125,0.506478625,1,1,1
06/03/2021,2021,2021-Q1,Mar-2021,Sold,472854,3,SKU195,Institutional Market,CUST12364, Galil,Omri,6.22125,1.87839675,3,3,1
08/03/2021,2021,2021-Q1,Mar-2021,Sold,472865,6,SKU195,Institutional Market,CUST12364, Galil,Omri,6.2325,1.878390625,3,3,1
11/03/2021,2021,2021-Q1,Mar-2021,Sold,472886,3,SKU222,Institutional Market,CUST12364, Galil,Omri,54.9375,16.53747738,30,30,1
13/03/2021,2021,2021-Q1,Mar-2021,Sold,472889,4,SKU250,Institutional Market,CUST12364, Galil,Omri,218.56875,66.15276938,15,15,1
18/03/2021,2021,2021-Q1,Mar-2021,Sold,472918,1,SKU202,Institutional Market,CUST12364, Galil,Omri,1.66125,0.50509275,1,1,1
21/03/2021,2021,2021-Q1,Mar-2021,Sold,472924,6,SKU190,Institutional Market,CUST12364, Galil,Omri,36.75,11.173609,60,60,1
25/03/2021,2021,2021-Q1,Mar-2021,Sold,472950,1,SKU202,Institutional Market,CUST12364, Galil,Omri,1.66125,0.504173,1,1,1
29/03/2021,2021,2021-Q1,Mar-2021,Sold,472954,1,SKU516,Institutional Market,CUST12364, Galil,Omri,90.64,27.26015038,16,16,1
04/04/2021,2021,2021-Q2,Apr-2021,Sold,472984,1,SKU195,Institutional Market,CUST12364, Galil,Omri,6.25875,1.87781275,3,3,1
05/04/2021,2021,2021-Q2,Apr-2021,Sold,472989,6,SKU173,Institutional Market,CUST12364, Galil,Omri,34.4925,10.34878488,6,6,1
08/04/2021,2021,2021-Q2,Apr-2021,Sold,473005,3,SKU348,Institutional Market,CUST12364, Galil,Omri,3.4475,1.0418555,2,2,1
18/04/2021,2021,2021-Q2,Apr-2021,Sold,473042,5,SKU376,Institutional Market,CUST12364, Galil,Omri,2.7675,0.843492875,1,1,1
22/04/2021,2021,2021-Q2,Apr-2021,Sold,473071,2,SKU220,Institutional Market,CUST12364, Galil,Omri,284.9625,87.51919538,30,30,1
25/04/2021,2021,2021-Q2,Apr-2021,Sold,473078,1,SKU140,Institutional Market,CUST12364, Galil,Omri,0.0025,0.000768,2,2,1
06/05/2021,2021,2021-Q2,May-2021,Sold,473153,3,SKU195,Institutional Market,CUST12364, Galil,Omri,4.09,1.25268,2,2,1
13/05/2021,2021,2021-Q2,May-2021,Sold,473186,7,SKU512,Institutional Market,CUST12364, Galil,Omri,20.035,6.1100945,1,1,1
23/05/2021,2021,2021-Q2,May-2021,Sold,473222,2,SKU252,Institutional Market,CUST12364, Galil,Omri,2.925,0.89613975,1,1,1
03/06/2021,2021,2021-Q2,Jun-2021,Sold,473279,1,SKU234,Institutional Market,CUST12364, Galil,Omri,4.1075,1.262292625,1,1,1
20/04/2020,2020,2020-Q2,Apr-2020,Sold,463272,4,SKU141, Private market,CUST12365, Eilat & Arava,Avi,27.8,7.741576125,2,2,1
01/12/2020,2020,2020-Q4,Dec-2020,Sold,463652,3,SKU487, Private market,CUST12365, Eilat & Arava,Avi,2.19,0.6620315,3,3,1
